SMILES,uniprot_id1,uniprot_id2,scores,5AAN,id,qeppi,sas,tox,bbbp,model,docking 5AAN,docking 6QI4,6QI4
NC(=O)NN(CC(=O)[C@@H]1CCC(=O)N1)c1ccc(-c2ccc3c(c2)OCCO3)cc1,P62166,Q9NPQ8,0.0202559572942586,-5.51659,568_ric8_virtual_library,0.6645334765367532,3.279937210992076,0.0,1,Freed2,-8.6,-8.4,-8.04535
[H]/N=C/c1cc(-c2ccccc2NC(=O)[C@H](N)CC)ccc1[C@H]1CCC(=O)N1,P62166,Q9NPQ8,0.0736376224849286,-5.51288,158_ric8_virtual_library,0.5456865842601517,3.8498739752482143,0.0,1,Freed2,0.0,0.0,-5.81263
C[C@@]1(c2ccc(C(=O)[N-]S(=O)(=O)c3ccc4cccc(N)c4c3)cc2)NC(=O)NC1=O,P62166,Q9NPQ8,0.1267038570707972,-5.51155,33_ric8_virtual_library,0.6781809036942215,3.622995683287408,0.0,1,Synthemol,-8.6,-8.9,-5.3799
C=Cc1ccc(S(C)(=O)=O)cc1-c1ccc(C(=O)[C@H](N)CC)cc1,P62166,Q9NPQ8,0.297852082865576,-5.50924,135_ric8_virtual_library,0.7854314041670749,2.845036466625354,0.0,1,Freed2,-7.6,-7.2,-6.83422
COc1ccc(/C=C(/NC(=O)[C@@H](C)NC(C)=O)C(=O)Nc2ccc(Cl)cc2)cc1,P62166,Q9NPQ8,0.0279494285143904,-5.50838,370_ric8_virtual_library,0.7441515069030766,2.551632607825198,0.0,1,Hgraph,-7.6,-7.4,-5.60659
C=Cc1ccc(C(=O)[O-])cc1-c1nc(C(=O)CNC)cs1,P62166,Q9NPQ8,0.2480077239235421,-5.50661,87_ric8_virtual_library,0.7079806780731087,3.2096735939069703,0.0,1,Freed2,-6.3,-6.2,-5.56533
C[C@@H](c1cccc(-c2cc(-c3nnc(N(C)C)o3)ccc2[N+](=O)[O-])c1)[C@H](N)C=O,P62166,Q9NPQ8,0.0093169216089133,-5.50499,417_ric8_virtual_library,0.6180747252373178,3.683162812671528,0.0,1,Freed2,-7.5,-7.2,-6.10589
CC[C@@H](N)C(=O)/C=C/c1ccccc1-c1ccc([N+](=O)[O-])c(C(=O)[C@@H]([NH3+])CC)c1,P62166,Q9NPQ8,0.0522177738207341,-5.49756,416_ric8_virtual_library,0.6673701952686465,3.834270008387204,0.0,1,Freed2,-7.5,-6.7,-5.32588
C[C@@H](c1ccc(N2CCCS2(=O)=O)cc1)N(C)S(=O)(=O)CC[C@@H]1NC(=O)NC1=O,P62166,Q9NPQ8,0.3573458729608854,-5.48734,97_ric8_virtual_library,0.500147940168862,3.672345373528393,0.0,1,Synthemol,-7.2,-6.9,-4.55415
C[C@@H](c1ccc2c(-c3cc(NC(N)=O)ccc3[S@@](C)=O)c[nH]c2c1)[C@H](N)C=O,P62166,Q9NPQ8,0.2795156508411618,-5.48635,261_ric8_virtual_library,0.5809425698608018,3.957770529658223,0.0,1,Freed2,-6.9,-6.9,-5.51819
CN(C)C(=O)C(=O)Nc1ccc([S@](=O)Cc2ccc(S(=O)(=O)N(C)C)cc2)cc1,P62166,Q9NPQ8,0.0442346602652438,-5.48206,435_ric8_virtual_library,0.8198986359590472,2.9180685841565595,0.0,1,Taiga,-6.6,-7.4,-4.9542
C[C@H](CC(=O)c1cc(NC(N)=O)ccc1-c1ccccc1N)[C@H](N)C=O,P62166,Q9NPQ8,0.1985653457110528,-5.47597,368_ric8_virtual_library,0.5097343492393973,3.37294602633444,0.0,1,Freed2,-7.3,-6.7,-5.68496
C[C@@H](c1cc2c(cc1-c1cc(S(N)(=O)=O)ccc1N1CCCC1=O)OCCO2)[C@H](N)C=O,P62166,Q9NPQ8,0.1798868947330761,-5.471,96_ric8_virtual_library,0.6357691486226381,3.700180973217803,0.0,1,Freed2,-6.9,-6.5,-5.86038
C[C@H](c1csc(-c2ccc(C(=O)C(N)=O)cc2C(N)=S)n1)[C@@H](N)C=O,P62166,Q9NPQ8,0.2722782856713382,-5.47065,13_ric8_virtual_library,0.5390449565990967,3.9179343971317664,0.0,1,Freed2,-6.8,-6.3,-6.77563
CC[C@@H](N)C(=O)c1cc2c(cc1-c1ccc(S(C)(=O)=O)c(-c3occc3Br)c1)OCCO2,P62166,Q9NPQ8,0.169086260865846,-5.47009,182_ric8_virtual_library,0.7712109450795661,3.4268015462452865,0.0,1,Freed2,-7.4,-7.1,-5.76238
CC[C@@H]([NH3+])C(=O)c1ccc(-c2nnc(C(=O)CNC)o2)cc1C=O,P62166,Q9NPQ8,0.0250540809824247,-5.46826,177_ric8_virtual_library,0.5636425655417384,3.85545405672756,0.0,1,Freed2,-6.5,-6.7,-5.91107
C[C@@H](c1ccc2c(-c3cc(NC(N)=O)ccc3[S@@](C)=O)c[nH]c2c1)[C@@H](N)C=O,P62166,Q9NPQ8,0.2070135566543191,-5.46749,261_ric8_virtual_library,0.5809425698608018,3.957770529658223,0.0,1,Freed2,-6.9,-7.1,-6.11675
CC[C@@H](N)C(=O)c1ccc(-c2cccc3c(NC(N)=O)ccnc23)cc1[SH](=O)=O,P62166,Q9NPQ8,0.3610328057110064,-5.4674,23_ric8_virtual_library,0.543839045735513,3.535516069363661,0.0,1,Freed2,-7.6,-7.5,-7.22091
[H]/N=C/c1ccc(C(=O)C(N)=O)cc1-c1ncc(C(=O)[C@@H](N)CC)cn1,P62166,Q9NPQ8,0.0608973474333936,-5.46642,198_ric8_virtual_library,0.5053552699433597,3.951588898411188,0.0,1,Freed2,0.0,0.0,-7.18984
CNCC(=O)c1ccc(-c2occc2Br)c([C@@H](C)[C@H](N)C(=O)S(C)(=O)=O)c1,P62166,Q9NPQ8,0.1383768441078954,-5.46478,58_ric8_virtual_library,0.6795529893607611,3.9790419299114,0.0,1,Freed2,-6.3,-6.2,-6.21001
COc1ccc(/C=C/C(=O)N[C@@H](C)C(=O)Nc2ccccc2F)cc1,P62166,Q9NPQ8,0.0130628461891494,-5.46478,533_ric8_virtual_library,0.6782026862841742,2.291151669733365,0.0,1,Taiga,-7.5,-7.5,-6.48693
Cc1ccc(C(=O)N[C@@H](C)C(=O)C(=O)N[C@@H](C)C#N)cc1OC(F)F,P62166,Q9NPQ8,0.0110815128719386,-5.46434,542_ric8_virtual_library,0.5487354410651974,3.319558987466804,0.0,1,Taiga,-7.3,-7.0,-6.20959
CNCC(=O)c1cnc(-c2cc(-c3ccsc3Br)ccc2S(N)(=O)=O)nc1,P62166,Q9NPQ8,0.0666222939754836,-5.457,377_ric8_virtual_library,0.7639034087763144,2.931578884914945,0.0,1,Freed2,-6.7,-6.8,-6.52719
CC(=O)Nc1cc(Oc2ccc(NC(=O)[C@H](C)NC(=O)c3ccccc3Cl)cc2)ccc1C,P62166,Q9NPQ8,0.0379995874502714,-5.45388,454_ric8_virtual_library,0.8398276873513653,2.438307828692059,0.0,1,Taiga,-8.8,-9.5,-6.83151
CNC(=O)Cn1c(-c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)nc2ccccc21,P62166,Q9NPQ8,0.0012264165252035,-5.45253,576_ric8_virtual_library,0.8343908722117388,2.083953308756289,0.0,1,Hgraph,-7.9,-8.8,-8.1574
C[C@H](c1ccc2c(-c3cc(NC(N)=O)ccc3[S@@](C)=O)c[nH]c2c1)[C@H](N)C=O,P62166,Q9NPQ8,0.1155168338535522,-5.45232,261_ric8_virtual_library,0.5809425698608018,3.957770529658223,0.0,1,Freed2,-7.0,-7.3,-5.95555
CNCC(=O)c1ccc(S(N)(=O)=O)cc1-c1c[nH]c2cc([C@H](C)[C@@H](N)C=O)ccc12,P62166,Q9NPQ8,0.3426882178284382,-5.45116,29_ric8_virtual_library,0.5184177198684292,3.7057822615995617,0.0,1,Freed2,-6.9,-6.4,-6.35628
CC[C@@H](N)C(=O)/C(=N\C(=O)[C@@H]([NH3+])CC)c1cccc(-c2ccccc2[N+](=O)[O-])c1,P62166,Q9NPQ8,0.0098555716846404,-5.44859,348_ric8_virtual_library,0.718125173265066,3.8787179149110607,0.0,1,Freed2,-7.1,-7.3,-6.92831
C[C@H](c1cc(-c2cc(NC(N)=O)ccc2C(=O)C(N)=O)ccc1Br)[C@H](N)C=O,P62166,Q9NPQ8,0.1297725451441644,-5.44163,165_ric8_virtual_library,0.5133975609444003,3.604601897351426,0.0,1,Freed2,-6.4,-6.6,-6.40302
N[C@@H]1CCc2cc(Br)ccc2N(C(=O)Nc2ccc(C[C@@H]3CC(=O)NC3=O)cc2)C1=O,P62166,Q9NPQ8,0.1130855941357794,-5.44158,213_ric8_virtual_library,0.6843885642198969,3.44692305363864,0.0,1,Synthemol,-9.0,-9.2,-5.19446
C[C@@H](c1ccc2c(-c3cc(NC(N)=O)ccc3[S@](C)=O)c[nH]c2c1)[C@H](N)C=O,P62166,Q9NPQ8,0.2739053442841499,-5.43551,261_ric8_virtual_library,0.5809425698608018,3.957770529658223,0.0,1,Freed2,-7.2,-6.9,-6.03348
CC(=O)Nc1ccc(NC(=O)CCl)c(C(F)(F)OC(=O)c2cccc([C@]3(C)NC(=O)[N-]C3=O)c2)c1,P62166,Q9NPQ8,0.3528347785703483,-5.43423,12_ric8_virtual_library,0.6587521988184404,3.8111455547613176,0.0,1,Synthemol,-8.7,-9.1,-2.63453
Cc1c(Cl)cccc1NC(=O)[C@@H](C)Nc1ccc(S(N)(=O)=O)cc1F,P62166,Q9NPQ8,0.0438503725473365,-5.43223,438_ric8_virtual_library,0.7175724042247561,2.5313575217917528,0.0,1,Taiga,-7.3,-7.6,-5.23184
C[C@@H](NC(=O)Cn1ncc2cc([C@@H]3CC(=O)NC3=O)ccc21)C(=O)[O-],P62166,Q9NPQ8,0.3477479423970351,-5.42954,36_ric8_virtual_library,0.5617712966418178,3.652498057092832,0.0,1,Hgraph,-7.2,-7.6,-5.4367
C[C@@H](c1ccc(Br)c(-c2cc(-c3ccc4c(c3)OCO4)ccc2S(N)(=O)=O)c1)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.0514347201169271,-5.42927,243_ric8_virtual_library,0.904106445780292,3.770951932595505,0.0,1,Freed2,-8.1,-7.8,-6.68167
CC[C@H]([NH3+])C(=O)c1ccc(NC(N)=O)c(-c2ccnc3c([C@H]4CCC(=O)N4)cccc23)c1,P62166,Q9NPQ8,0.3720009456914435,-5.42824,15_ric8_virtual_library,0.5745697246366331,3.904745018161624,0.0,1,Freed2,-8.0,-7.4,-4.481
CN(C)C(=[NH2+])c1cc([C@H]2CCC(=O)N2)ccc1-c1ccc2c(c1)OCCO2,P62166,Q9NPQ8,0.1832321709085973,-5.42716,392_ric8_virtual_library,0.6234490704294832,3.4795115502398977,0.0,1,Freed2,-8.6,-8.3,-7.00252
CC[C@@H](N)C(=O)c1ccccc1-c1cc(C(=O)C[NH3+])ccc1C(=O)C(N)=O,P62166,Q9NPQ8,0.4050799194054831,-5.42664,35_ric8_virtual_library,0.6074599264783643,3.417760118110384,0.0,1,Freed2,-6.8,-6.4,-5.75374
CCOc1ccc(C(=O)C[C@H](C)NC(C)=O)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.1000083267188882,-5.42533,294_ric8_virtual_library,0.5496067463130134,2.6842357119257443,0.0,1,Taiga,-6.2,-6.4,-5.89189
CC[C@H](N)C(=O)c1ccc(-c2cccc3c(NC(N)=O)ccnc23)cc1[SH](=O)=O,P62166,Q9NPQ8,0.3965324773492903,-5.42108,23_ric8_virtual_library,0.543839045735513,3.535516069363661,0.0,1,Freed2,-7.7,-8.3,-8.04307
C=Nc1cc(C(=O)CNC)ccc1-c1ccccc1N[C@@H]1CCC(=O)N1,P62166,Q9NPQ8,0.0981526643966145,-5.41677,224_ric8_virtual_library,0.7454793403024279,3.516378298428757,0.0,1,Freed2,-7.4,-6.8,-6.96262
C#C[C@H](CC(=O)NC(C)=O)NC(=O)c1ccc(S(C)(=O)=O)cc1,P62166,Q9NPQ8,0.0338708412895635,-5.41636,468_ric8_virtual_library,0.5180571043366523,2.9047699561252216,0.0,1,Taiga,-6.4,-7.1,-6.19729
C[C@@H](c1nnc(-c2ccc([C@@H]3CCC(=O)N3)cc2-c2ccc([N+](=O)[O-])cc2)o1)[C@@H](N)C=O,P62166,Q9NPQ8,0.0524697544619348,-5.41548,180_ric8_virtual_library,0.5954771278239377,3.925961730388501,0.0,1,Freed2,-8.1,-8.2,-7.59882
CNCC(=O)c1ccc([C@H](C)[C@H](N)C(=O)C(N)=S)c(-c2ccc(Br)o2)c1,P62166,Q9NPQ8,0.1025808449091298,-5.41357,143_ric8_virtual_library,0.6802927405489566,3.796850567427148,0.0,1,Freed2,-6.5,-6.6,-6.84988
N[C@@H]1CCc2cc(Br)ccc2N(C(=O)Nc2ccc(C[C@H]3CC(=O)NC3=O)cc2)C1=O,P62166,Q9NPQ8,0.0662450058936197,-5.41227,213_ric8_virtual_library,0.6843885642198969,3.44692305363864,0.0,1,Synthemol,-9.2,-9.1,-4.94355
CNC(=O)c1cccc(-c2ccc3cc(-c4cnc([C@@H](C)NC(=O)CC(C)(C)C)[nH]4)c(=O)oc3c2)c1,P62166,Q9NPQ8,0.0068938473590451,-5.4099,463_ric8_virtual_library,0.7424137791467337,3.194024180382661,0.0,1,Hgraph,-10.2,-9.8,-7.05601
CC[C@@H](C=O)Nc1ccc(C(=O)C(N)=O)c(-c2cc3c(cc2S(C)(=O)=O)OCCO3)c1,P62166,Q9NPQ8,0.2423227121346257,-5.40432,110_ric8_virtual_library,0.5358058100461278,3.4303723853814843,0.0,1,Freed2,-6.7,-6.5,-6.22471
C=CC(=O)Nc1ccc(S(=O)(=O)N[C@H](C)C(=O)NNc2ccc(Cl)cc2)cc1,P62166,Q9NPQ8,0.1264664209972424,-5.39992,472_ric8_virtual_library,0.553997096642832,2.685909416780822,0.0,1,Hgraph,-7.2,-7.1,-5.54963
CC[C@@H]([NH3+])C(=O)/C=C\c1cc(-c2ccccc2N)ccc1S(=O)(=O)NC,P62166,Q9NPQ8,0.1535836005603454,-5.39775,169_ric8_virtual_library,0.6777990164371822,3.47944480306991,0.0,1,Freed2,-7.3,-6.7,-6.94126
CCNC(=O)c1c(C)oc2ccc3c([C@@H](C)NS(C)(=O)=O)c(C(C)C)c(=O)oc3c12,P62166,Q9NPQ8,0.1516452603449459,-5.39117,329_ric8_virtual_library,0.847181182813749,3.472048449811396,0.0,1,Hgraph,-7.8,-7.1,-5.75399
CC[C@H]([NH3+])C(=O)c1ccc(NC(N)=O)c(-c2ccnc3c([C@@H]4CCC(=O)N4)cccc23)c1,P62166,Q9NPQ8,0.4268023553214617,-5.38763,15_ric8_virtual_library,0.5745697246366331,3.904745018161624,0.0,1,Freed2,-7.9,-8.1,-5.42096
C[C@H](c1ccc(-c2c[nH]c3cc(-c4cc5c(cc4S(C)(=O)=O)OCCO5)ccc23)cc1)[C@@H]([NH3+])C=O,P62166,Q9NPQ8,0.1515883794119771,-5.38599,395_ric8_virtual_library,0.8259023111525765,3.807687548345224,0.0,1,Freed2,-8.3,-8.1,-7.70608
CC(=O)NC(=O)C[C@H](c1ccc(N(C)C)cc1)N(C)C(C)=O,P62166,Q9NPQ8,0.0030159164160808,-5.38582,572_ric8_virtual_library,0.5151368541009351,2.88962908062601,0.0,1,Taiga,-6.0,-6.4,-5.89803
Cc1cc(S(C)(=O)=O)ccc1-c1c(-c2ccc3c(c2)C[C@@H](C(=O)[O-])O3)cnc2c1cnn2C(C)C,P62166,Q9NPQ8,0.1891314957843165,-5.38221,326_ric8_virtual_library,0.4908092269480842,3.497316895802263,0.0,1,Hgraph,-7.9,-8.7,-6.85904
C[C@@H](C(=O)Nc1ccc(Cl)cc1Cl)C(=O)N[C@@H](C)C(=O)[N-]S(C)(=O)=O,P62166,Q9NPQ8,0.0104302029757741,-5.38199,431_ric8_virtual_library,0.5600737655609113,3.698201849220437,0.0,1,Taiga,-7.0,-6.7,-5.00924
C=CNC(=O)C(=O)c1ccc(C(=O)[C@H](N)CC)cc1[S@@](C)=O,P62166,Q9NPQ8,0.126899634279903,-5.38106,226_ric8_virtual_library,0.5285942779436572,3.961218569291965,0.0,1,Freed2,-5.8,-6.2,-5.61845
CC[C@@H](N)C(=O)/C=C\c1ccc(C(=O)C(N)=O)c(-c2nnco2)c1,P62166,Q9NPQ8,0.1577032098366395,-5.3805,76_ric8_virtual_library,0.5694099263364675,3.48659251826602,0.0,1,Freed2,-6.5,-7.0,-6.40868
C[C@@H](c1nnc(-c2ccc([C@H]3CCC(=O)N3)cc2-c2ccc([N+](=O)[O-])cc2)o1)[C@@H](N)C=O,P62166,Q9NPQ8,0.0421886639952122,-5.37969,180_ric8_virtual_library,0.5954771278239377,3.925961730388501,0.0,1,Freed2,-7.8,-7.6,-7.56091
CC[C@H](N)C(=O)c1ccc(NC(N)=O)c(-c2ccnc3c([C@H]4CCC(=O)N4)cccc23)c1,P62166,Q9NPQ8,0.4470972255616588,-5.36768,15_ric8_virtual_library,0.601603256088696,3.5909419412385466,0.0,1,Freed2,-8.0,-7.4,-3.5318
CNCC(=O)c1ccc([C@H](C)[C@@H](N)C=O)cc1-c1cc(NC(N)=O)c(Br)s1,P62166,Q9NPQ8,0.0304538125162319,-5.35965,312_ric8_virtual_library,0.5131917723119686,3.9728763608913775,0.0,1,Freed2,-6.5,-6.4,-6.4858
CC[C@H](C=O)Nc1ccc(S(N)(=O)=O)cc1-c1ccc(C(=O)C(N)=O)cc1,P62166,Q9NPQ8,0.049871167105977,-5.35958,490_ric8_virtual_library,0.5842817357648098,3.106843785128298,0.0,1,Freed2,-7.1,-6.7,-5.58405
CN(C)[C@H](C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)[O-])c1ccc(N2C(=O)COc3ccc(Cl)cc32)cc1,P62166,Q9NPQ8,0.0041127767022139,-5.35329,495_ric8_virtual_library,0.4708204807586893,3.6777177434133153,0.0,1,Hgraph,-7.3,-7.1,-5.67246
CCCn1c(=O)[nH]c(=O)c2c(C(=O)Nc3ccc(C[C@H]4CC(=O)NC4=O)cc3)cc(C(C)C)nc21,P62166,Q9NPQ8,0.3353366855262148,-5.35072,30_ric8_virtual_library,0.638019771061244,3.1491218125350144,0.0,1,Synthemol,-9.1,-9.0,-6.31624
CC[C@@H]([NH3+])C(=O)c1ccc(C(=O)CNC)c(-c2ccc(S(=O)(=O)NC)cc2)c1,P62166,Q9NPQ8,0.2200950068156086,-5.34817,118_ric8_virtual_library,0.6053444145587434,3.331973368618459,0.0,1,Freed2,-6.6,-6.9,-5.35526
COc1ccc(/C=C(\NC(=O)[C@@H](C)NC(C)=O)C(=O)Nc2ccc(Cl)cc2)cc1,P62166,Q9NPQ8,0.1017597776811031,-5.34233,370_ric8_virtual_library,0.7441515069030766,2.551632607825198,0.0,1,Hgraph,-7.9,-7.6,-5.82419
CNS(=O)(=O)c1cccc([C@H](C)Nc2cccc3c2C(=O)N([C@H]2CCC(=O)NC2=O)C3=O)c1,P62166,Q9NPQ8,0.6652769747087163,-5.33106,1_ric8_virtual_library,0.5733856308079059,3.375822292423317,0.0,1,Synthemol,-9.1,-8.9,-5.97148
CN(C)c1nccc2c(NC(=O)CCC[C@@]3(C)NC(=O)NC3=O)cccc12,P62166,Q9NPQ8,0.248200518777339,-5.32464,44_ric8_virtual_library,0.7298135005196997,3.1123108789112264,0.0,1,Synthemol,-7.6,-7.5,-4.31765
C=CCOc1ccc(C2=C(c3cccc(S(C)(=O)=O)c3)C(=O)NC2=O)cc1,P62166,Q9NPQ8,0.2815183712566675,-5.32354,68_ric8_virtual_library,0.8267124773328316,2.3852428849149447,0.0,1,Hgraph,-7.8,-7.2,-6.90077
C[C@@H](NC(=O)c1cccc([C@@]2(C)NC(=O)[N-]C2=O)c1)c1ccc(-c2cccc(C#N)c2)cc1,P62166,Q9NPQ8,0.0194210080060058,-5.31896,163_ric8_virtual_library,0.8822980300770613,3.622939457640234,0.0,1,Synthemol,-9.9,-9.5,-6.57276
CC[C@H](N)C(=O)c1cccc(-c2ccc(/C([O-])=C\C(=O)C[NH2+]C)cc2)c1,P62166,Q9NPQ8,0.1268087834434142,-5.31892,104_ric8_virtual_library,0.7257093000373618,3.831128714229174,0.0,1,Freed2,-7.1,-7.4,-8.05766
CC(=O)N[C@@H](C)C(=O)Nc1ccc(NS(=O)(=O)c2ccc(C)c(Cl)c2)cc1Cl,P62166,Q9NPQ8,0.0445939204207557,-5.31436,433_ric8_virtual_library,0.747329772229071,2.515918615582022,0.0,1,Taiga,-8.1,-8.3,-4.27193
CC[C@H](N)C(=O)Sc1ccc(-c2ccc([C@H](C)[C@@H](N)C=O)cc2)cc1,P62166,Q9NPQ8,0.0484336086424096,-5.31112,232_ric8_virtual_library,0.8288666010614533,3.631792495072217,0.0,1,Freed2,-7.1,-7.2,-7.41752
CC[C@@H](N)C(=O)/C=C\c1ccc(-c2ccc3c(c2)CCNC3)c(C(=O)C(N)=O)c1,P62166,Q9NPQ8,0.016596846914297,-5.30051,338_ric8_virtual_library,0.7216319637037856,3.3266124368850285,0.0,1,Freed2,-7.9,-7.9,-5.02102
C[C@H](NC(=O)CN(C)C(=O)c1cnc(Cl)c(Cl)c1)c1ccc(S(N)(=O)=O)cc1,P62166,Q9NPQ8,0.0042112277845897,-5.29886,566_ric8_virtual_library,0.8084984991738262,2.7481703078897137,0.0,1,Taiga,-7.4,-7.2,-6.3009
CC[C@H](N)C(=O)c1ccc(S(=O)(=O)NC)cc1-c1ccc([C@H](N)c2c[nH]c3ccccc23)cc1,P62166,Q9NPQ8,0.1422971442689064,-5.29855,116_ric8_virtual_library,0.5359472954709255,3.346355947136072,0.0,1,Freed2,-8.3,-8.3,-5.52515
CC(=O)NCC#Cc1ccc(-c2ccc([C@H](C)NC(=O)CC(C)(C)C)cc2)c(C(=O)[O-])c1,P62166,Q9NPQ8,0.1198013717263655,-5.29727,467_ric8_virtual_library,0.8276367798462758,3.2935008875858527,0.0,1,Hgraph,-7.6,-8.4,-7.78381
O=C1C[C@@H](c2ccc(Oc3ccccc3)cc2)C(=O)N1,P62166,Q9NPQ8,0.0997174717033473,-5.29419,233_ric8_virtual_library,0.5476667578261992,2.3427703251967387,0.0,1,Hgraph,-8.0,-7.6,-6.10293
CCOC(=O)c1cc(-c2ccc([C@@H]3CCC(=O)N3)c(Cl)c2)ccc1C(=O)[C@@H](N)CC,P62166,Q9NPQ8,0.2265036953739098,-5.28448,216_ric8_virtual_library,0.8592831728930864,3.380738124073849,0.0,1,Freed2,-7.8,-8.2,-8.40094
C[C@@H](NC(=O)c1ccc2nc3n(c2c1)CCCNC3=O)C(N)=O,P62166,Q9NPQ8,0.0447609359549327,-5.27657,444_ric8_virtual_library,0.5855800029765478,2.978254622739346,0.0,1,Hgraph,-7.5,-7.4,-5.74261
Cc1ccc(NCc2ccc(S(N)(=O)=O)cc2C(=O)NC(C)C)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.1490422192930529,-5.27569,189_ric8_virtual_library,0.6569642537683291,2.3475372491935538,0.0,1,Taiga,-7.7,-7.0,-4.79854
CN(C(=O)c1n[nH]c2ccc(N)cc12)c1cccc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2=O,P62166,Q9NPQ8,0.2693961229395042,-5.27528,9_ric8_virtual_library,0.5427986032928716,3.4056678621368768,0.0,1,Synthemol,-8.9,-8.4,-4.90476
C[NH2+]CC(=O)c1ccc(-c2cc(C(=O)C=O)cc3c2OCO3)c(C(=O)[O-])c1,P62166,Q9NPQ8,0.0087287861679931,-5.27453,366_ric8_virtual_library,0.5891003906786239,3.6356355002995606,0.0,1,Freed2,-7.3,-7.1,-6.42327
C=Cc1csc(-c2ccc(S(N)(=O)=O)cc2C(=O)CNC)n1,P62166,Q9NPQ8,0.2225332687342096,-5.27026,107_ric8_virtual_library,0.7271844184290448,2.8511125879559884,0.0,1,Freed2,-6.2,-5.8,-5.56748
CC(=O)N/C([O-])=C/C(=O)Nc1ccc(Cl)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.0638974692990779,-5.26841,459_ric8_virtual_library,0.4977443230109543,2.845502081970631,0.0,1,Taiga,-6.3,-6.6,-5.05879
CC[C@@H](N)C(=O)c1cc(-c2ccccc2/C=C/C(=O)[C@H]([NH3+])CC)ccc1[N+](=O)[O-],P62166,Q9NPQ8,0.0332716302593014,-5.26722,416_ric8_virtual_library,0.6673701952686465,3.827296103810769,0.0,1,Freed2,-7.1,-6.6,-6.04373
CNC(=O)c1coc(-c2ccc(S(N)(=O)=O)cc2C(C)=O)c1,P62166,Q9NPQ8,0.054235286636123,-5.26526,407_ric8_virtual_library,0.707954432730996,2.5079517796117905,0.0,1,Freed2,-6.9,-6.8,-7.0204
COCc1ccc(-c2cc3c(cc2[C@@H](C)[C@@H](N)C=O)OCCO3)cc1S(C)(=O)=O,P62166,Q9NPQ8,0.0606761762355728,-5.26512,308_ric8_virtual_library,0.68440516218765,3.6649568511330655,0.0,1,Freed2,-6.4,-6.6,-6.54063
CC[C@H](N)C(=O)c1ccc(C(=O)C(N)=O)cc1-c1cccc2c(S(=O)(=O)NC)ccnc12,P62166,Q9NPQ8,0.4281432308470906,-5.2629,5_ric8_virtual_library,0.572485100537869,3.282743858408134,0.0,1,Freed2,-7.9,-7.0,-5.18071
CNCC(=O)c1ccc(S(=O)(=O)NC)c(-c2cc(C(N)=S)on2)c1,P62166,Q9NPQ8,0.1199460275063643,-5.26027,244_ric8_virtual_library,0.5515583545597529,2.8908427448184195,0.0,1,Freed2,-6.1,-5.6,-2.28026
CC[C@@H](N)C(=O)c1ccc(C(=O)C(N)=O)cc1-c1cccc2c(S(=O)(=O)NC)ccnc12,P62166,Q9NPQ8,0.5462822683059313,-5.25921,5_ric8_virtual_library,0.572485100537869,3.282743858408134,0.0,1,Freed2,-7.6,-7.2,-3.84993
Nc1cccc2ccc(S(=O)(=O)NC(=O)C[C@@H]3CCC(=O)NC3=O)cc12,P62166,Q9NPQ8,0.2601867537873382,-5.25767,22_ric8_virtual_library,0.5976847054853021,2.9738767911522483,0.0,1,Synthemol,-8.9,-8.0,-2.86759
CNS(=O)(=O)C(=O)Nc1ccc(-c2ccc(S(N)(=O)=O)s2)cc1,P62166,Q9NPQ8,0.0149800290523126,-5.25432,528_ric8_virtual_library,0.6040004169112678,2.678958135256712,0.0,1,Freed2,-6.5,-7.0,-5.46102
CNCC(=O)c1ccc(-c2ccc(S(C)(=O)=O)cc2C=O)cc1,P62166,Q9NPQ8,0.0070408846756216,-5.25374,556_ric8_virtual_library,0.7928484188623427,2.283196915830977,0.0,1,Freed2,-6.5,-7.4,-7.38341
C[C@H](CC(=O)c1cc(NC(N)=O)ccc1-c1ccccc1N)[C@@H](N)C=O,P62166,Q9NPQ8,0.1964064714980251,-5.25147,368_ric8_virtual_library,0.5097343492393973,3.37294602633444,0.0,1,Freed2,-7.2,-6.4,-5.87268
CCOC(=O)c1cc(-c2ccc([C@H]3CCC(=O)N3)c(Cl)c2)ccc1C(=O)[C@@H](N)CC,P62166,Q9NPQ8,0.1771093188286527,-5.25103,216_ric8_virtual_library,0.8592831728930864,3.380738124073849,0.0,1,Freed2,-8.1,-7.8,-6.49203
CNCC(=O)c1cc(-c2coc(S(C)(=O)=O)c2)ccc1NC=S,P62166,Q9NPQ8,0.1150123420284088,-5.24907,254_ric8_virtual_library,0.7610784934065752,3.229416696050756,0.0,1,Freed2,-6.1,-6.5,-7.17003
Cc1ccn(-c2ccc3ncn([C@@H]4CCC(=O)NC4=O)c(=O)c3c2)n1,P62166,Q9NPQ8,0.1569867832775253,-5.24488,432_ric8_virtual_library,0.5918359086968921,3.1140318802270954,0.0,1,Hgraph,-8.1,-8.0,-5.82857
